bks_account_id,bks_renewal_baseline_usd,bks_stage,bks_RC_probability,bks_renewal_amount,bks_FCST_amount,bks_renewal_date,bks_status_grouping,bks_forecast_new,bks_forecast_delta,bks_mutual_consent,bks_account_name,bks_csm_manager,bks_csm,bks_fq,bks_type,bks_ml,bks_csm_region,bks_csm_email,bks_sales_team,hgtrends_account_id,hgtrends_90day,hgtrends_180day,hgtrends_360day,hgtrends_health_gpa,hgtrends_health_grade,cons_account_id,cons_legacy_retag_or_no_overage_date,cons_purchased_credits,cons_free_credits,cons_total_standard_credits,cons_current_period_billed_credits,cons_%_of_credits_used,cons_period_%,cons_last_month_billed_credits,cons_burn_rate_last_month_annualized,account_rows,team_account_id,team_ae_assigned_date,team_csm_assigned_date,last_renewal_account_id,last_renewal_date,last_renewal_baseline,last_renewal_amount,last_renewal_downsell_flag,last_renewal_downsell_%,upsell_account_id,upsell_FQ,upsell_total_opportunities,upsell_total_acv,upsell_next_close_date,Account Id,Global Consumption Identifier,cons-am_pricing model,p.ai_meeting subject,People.ai_accountId,p.ai_date of last contact,p.ai_days since last contact,Total Active TCV,hg_support_packages,hg_billable_hours_remaining,hg_billable_hours_expiration_date,hg_total_billable_hours_purchased,hg_total_lifetime_billings,hg_acePackage,hg_aceTeamMember,Total Standard Credits Allocated,% Credits Consumed in Period,% Through Period,Expected Ending Balance,Expected Used Credits,% Pacing,account name,RCID,PRIMARY_NAME,PRIMARY_LINKEDIN_URL,COMPANY,HEADCOUNT_2022,HEADCOUNT_2023,HEADCOUNT_2024,PBI_Job_Postings_2022,PBI_Job_Postings_2023,PBI_Job_Postings_2024,Job_Postings_2022,Job_Postings_2023,Job_Postings_2024,hc_yearly_growth_avg,hc_yearly_growth_percent_avg,hc_total_growth_percent,hc_total_growth,Website Domain,sfdc_account_id,2024_arr,2023_arr,2022_arr,total_arr_growth_percent,total_arr_growth,yearly_arr_growth_percent,yearly_arr_growth,All Hours Consumed,Billable Hours Consumed,Service Team,Last Bill Date,Project Hours Purchased,Team Leads,# Active Projects,Project Name(s),Hub Hours Expiration Date,Current Adoption Engine Stage,Current Adoption Engine Stage Date,Adoption Consultants,PMO,Billable Hours Remaining,Invested Hours,Days Since Stage,Days to Renewal,Account Manager Owner,team_ae,team_csm,Domo Account Number,Account Insight AI
0015000000uWr4mAAC,0.0,Closed Won,,0.0,0.0,2025-07-18,7 - Closed Won,0.0,0.0,Auto-Renew,Westminster-Canterbury on Chesapeake Bay,ACSM,ACSM,FY26-Q2,Upsell,,NAM,success@domo.com,Corporate,0015000000uWr4mAAC,-0.35009999999999986,-0.05010000000000003,0.3167,2.0167,C,0015000000uWr4mAAC,N/A,39334,19038,58372,37395,0.6406324950318646,0.82,3998,82.0,1,0015000000uWr4mAAC,2025-02-27T01:42:23,2022-11-23T15:19:50,0015000000uWr4mAAC,2024-11-21,40250.0,40250.0,OTHER,0.0,0015000000uWr4mAAC,2026-Q1,3,36977.869999999995,2025-11-21,0015000000uWr4mAAC,Consumption,Consumption,,0015000000uWr4mAAC,,,72964.57,Standard,0,2024-12-06,116.0,166464.57,,,58372,0.6407010210374837,0.8214285714285714,12842.782608695656,45529.217391304344,0.7799838516978063,Westminster-Canterbury on Chesapeake Bay,1029385,Westminster-Canterbury On Chesapeake Bay,http://linkedin.com/company/westminster-canterbury-on-chesapeake-bay,Westminster-Canterbury on Chesapeake Bay,409.940490723,410.943328857,404.011322021,,,,299.0,397.0,422.0,-2.964584350999985,-0.7231743187337837,-1.4463486374675674,-5.92916870199997,WCBAY.COM,0015000000uWr4mAAC,72964.57,26250.0,24750.0,194.80634343434346,48214.57000000001,97.40317171717173,24107.285000000003,38.25,33.25,Professional Services,2025-10-02,50.0,Ankit Somani,1,Westminster-Canterbury on Chesapeake Bay - Adoption Initiative: 6/25,2025-10-28,First Deliverable Complete,2025-09-08,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,16.75,5,30,-82,Keith White,Eric Smith,Ashish Cardwell,A00715573,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | J. Hiera & S. Thompson | ⏳ 17h left
00150000014PSPhAAO,0.0,Closed Won,,0.0,0.0,2025-07-18,7 - Closed Won,0.0,0.0,Auto-Renew,Postmedia Network Inc.,NAM Enterprise,Karrah Baker,FY26-Q2,Upsell,,NAM,karrah.baker@domo.com,NO ASSIGNED AE,00150000014PSPhAAO,-0.5667999999999997,-0.7667000000000002,0.0665,1.8502,C,00150000014PSPhAAO,N/A,40000,20000,60000,26614,0.44356666666666666,0.62,3329,8.0,1,00150000014PSPhAAO,2025-09-04T22:06:39,2023-05-18T15:08:53,00150000014PSPhAAO,2025-02-01,195000.25,195000.25,OTHER,0.0,00150000014PSPhAAO,2026-Q1,1,12401.799999999988,2026-02-01,00150000014PSPhAAO,Consumption,Consumption,Post Media: Adoption Program Part 2,00150000014PSPhAAO,2025-07-21T11:00:00,57,206700.0,Standard,-14,,751.25,1954111.76,,,60000,0.4436833333333333,0.6236263736263736,17312.581497797357,42687.41850220264,0.7114569750367107,Postmedia Network Inc.,6587259,Telegraph Journal,http://linkedin.com/company/telegraph-journal,Postmedia Network Inc.,36.208808899,33.319194794,33.719680786,,,,3.0,1.0,0.0,-1.2445640564999998,-3.4371858515742884,-6.874371703148577,-2.4891281129999996,TJ.NEWS,00150000014PSPhAAO,195000.25,248040.0,234000.0,-16.66655982905983,-38999.75,-8.333279914529914,-19499.875,5.75,5.75,Professional Services,2025-07-29,50.0,Mark Lees,1,Postmedia Network Inc. - Adoption Initiative: 7/25,2025-11-12,Adoption Roadmap Started,2025-07-22,"Nik Kumar, Mark Lees",Mark Lees,44.25,0,78,-82,Taylor Rust,Tim Knight,Karrah Baker,A02702362,✅ Paid + Adoption Engine | [Adoption Roadmap Started] | Professional Services | N. Kumar & M. Lees | ⏳ 44h left
001f200001vr9hhAAA,0.0,Closed Won,,0.0,0.0,2025-07-18,7 - Closed Won,0.0,0.0,Auto-Renew,"Oneshare Health, LLC",NAM Corporate,Kate Kranz,FY26-Q2,Upsell,,NAM,kate.kranz@domo.com,Corporate,001f200001vr9hhAAA,-0.03359999999999996,-0.5333999999999999,-0.06680000000000008,0.9329000000000001,D,001f200001vr9hhAAA,N/A,23000,,23000,3139,0.13647826086956522,0.54,501,2.0,1,001f200001vr9hhAAA,2025-02-27T18:57:03,2025-02-03T21:12:55,001f200001vr9hhAAA,2025-03-05,43829.1,43829.1,OTHER,0.0,001f200001vr9hhAAA,2026-Q1,1,4354.800000000003,2026-03-05,001f200001vr9hhAAA,Consumption,Consumption,Domo | OneShare Health Kickoff ,001f200001vr9hhAAA,2025-07-18T12:30:00,60,72580.0,Self-Serve,4,,4.0,258599.34000000003,,,23000,0.13647826086956522,0.5357142857142857,17140.533333333333,5859.466666666667,0.2547594202898551,"Oneshare Health, LLC",925254,Oneshare Health LLC,http://linkedin.com/company/onesharehealth,"Oneshare Health, LLC",154.7084198,115.887138367,97.332305908,,,,61.0,28.0,14.0,-28.688056946000003,-18.543306811023356,-37.08661362204671,-57.376113892000006,ONESHAREHEALTH.COM,001f200001vr9hhAAA,43829.100000000006,57386.24,44704.0,-1.9570955619183836,-874.8999999999942,-0.9785477809591918,-437.4499999999971,18,17,Professional Services,2025-09-19,50.0,Ivan Savinon,1,"Oneshare Health, LLC - Adoption Initiative: 6/25",2025-10-28,Backlog,2025-09-22,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,33,1,16,-82,Keith White,Eric Smith,Ashish Cardwell,A03590720,✅ Paid + Adoption Engine | [Backlog] | Professional Services | J. Hiera & I. Savinon | ⏳ 33h left
0013800001GBkclAAD,0.0,Closed Won,,0.0,0.0,2025-07-21,7 - Closed Won,0.0,0.0,Auto-Renew,"Cozy Earth Holdings, Inc.",NAM Corporate,Jeff Ross,FY26-Q2,Upsell,,NAM,jeff.ross@domo.com,Corporate,0013800001GBkclAAD,0.4663000000000004,0.7330000000000005,0.03340000000000032,2.6667000000000005,B,0013800001GBkclAAD,N/A,15960,8000,23960,9499,0.3964524207011686,0.63,2105,1295.0,1,0013800001GBkclAAD,2025-02-27T00:44:51,2024-01-02T09:51:40,0013800001GBkclAAD,2024-08-08,48900.0,48900.0,OTHER,0.0,0013800001GBkclAAD,2025-Q4,1,4500.059999999998,2026-01-30,0013800001GBkclAAD,Consumption,Consumption,Cozy Earth! | Domo,0013800001GBkclAAD,2024-05-28T12:00:00,476,112416.18,Standard,-4.55,2027-01-30,42.0,247696.79,,,23960,0.3967028380634391,0.6291208791208791,8851.615720524016,15108.384279475984,0.6305669565724534,"Cozy Earth Holdings, Inc.",2945587,"Cozy Earth Holdings, Inc.",http://linkedin.com/company/cozy-earth,"Cozy Earth Holdings, Inc.",134.33493042,144.208328247,126.621673584,,,,56.0,46.0,26.0,-3.8566284179999997,-2.8709051368413245,-5.741810273682649,-7.713256835999999,COZYEARTH.COM,0013800001GBkclAAD,74625.98524590163,48900.0,48900.0,52.60937678098492,25725.985245901626,26.30468839049246,12862.992622950813,21.25,20.25,Professional Services,2025-10-01,50.0,Ankit Somani,1,"Cozy Earth Hldgs., Inc. - Adoption Initiative: 7/25",2025-11-22,First Deliverable In Progress,2025-09-22,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,29.75,1,16,-79,Keith White,Simeon Nielsen,Jeff Ross,A03298245,✅ Paid + Adoption Engine | [First Deliverable In Progress] | Professional Services | J. Hiera & S. Thompson | ⏳ 29.8h left
0013800001L9xIDAAZ,0.0,Closed Won,,0.0,0.0,2025-07-21,7 - Closed Won,0.0,0.0,Auto-Renew,"North Atlantic Imports, LLC",NAM Corporate,Kate Kranz,FY26-Q2,Upsell,,NAM,kate.kranz@domo.com,Corporate,0013800001L9xIDAAZ,-0.00019999999999997797,0.4661999999999997,0.8003,3.3498,B,0013800001L9xIDAAZ,N/A,77786,,77786,52933,0.6804952047926363,0.87,6080,5612.0,1,0013800001L9xIDAAZ,2025-02-27T00:56:32,2023-04-05T16:38:51,0013800001L9xIDAAZ,2024-11-03,74600.0,74600.0,OTHER,0.0,0013800001L9xIDAAZ,2025-Q4,3,26720.710000000006,2025-11-03,0013800001L9xIDAAZ,Consumption,Consumption,Domo | Blackstone Working Session ,0013800001L9xIDAAZ,2025-09-08T13:30:00,8,112011.84,Standard,4,,14.0,327374.04,,,77786,0.6806366184146247,0.8708791208791209,16992.25867507887,60793.74132492113,0.7815511959082757,"North Atlantic Imports, LLC",597962,North Atlantic Imports LLC,http://linkedin.com/company/blackstone-products,"North Atlantic Imports, LLC",146.224456787,178.309356689,184.744308472,1.0,0.0,0.0,123.0,87.0,93.0,19.259925842499996,13.17148052090578,26.34296104181156,38.51985168499999,BLACKSTONEPRODUCTS.COM,0013800001L9xIDAAZ,112011.84,74600.0,99200.0,12.915161290322578,12811.839999999997,6.457580645161289,6405.919999999998,29.25,27.5,Professional Services,2025-10-06,439.0,"Kristine Friday, Ivan Savinon",2,"North Atlantic Imports, LLC - Custom Consulting: 11/24, North Atlantic Imports, LLC - Adoption Initiative: 8/25",2026-02-28,First Deliverable Complete,2025-09-09,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,411.5,1.75,29,-79,Keith White,Simeon Nielsen,Kate Kranz,A03473344,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | J. Hiera & S. Thompson | | 411.5h remain
0015000000vr9eVAAQ,0.0,Closed Won,,0.0,0.0,2025-07-21,7 - Closed Won,0.0,0.0,Auto-Renew,"Greenway Health, LLC",NAM Enterprise,Rob Staples,FY26-Q2,Upsell,,NAM,rob.staples@domo.com,Corporate,0015000000vr9eVAAQ,0.4166999999999996,0.1501999999999999,0.4496000000000002,3.3167,B,0015000000vr9eVAAQ,N/A,119160,,119160,124027,1.0408442430345755,0.71,13003,8.0,1,0015000000vr9eVAAQ,2025-02-27T01:47:18,2021-05-06T16:13:54,0015000000vr9eVAAQ,2024-01-01,236000.0,236000.0,OTHER,0.0,0015000000vr9eVAAQ,2025-Q4,2,65009.609999999986,2025-10-15,0015000000vr9eVAAQ,Consumption,Consumption,Domo | Greenway Health Front End Requirement Session ,0015000000vr9eVAAQ,2025-09-15T09:30:00,1,500320.1,Standard,-321.5,2025-01-01,713.0,1753519.13,,,119160,1.0408778113460893,0.7087912087912088,-55829.47286821704,174989.47286821704,1.468525284224715,"Greenway Health, LLC",657528,"Greenway Health, Inc.",http://linkedin.com/company/greenway-health,"Greenway Health, LLC",2926.026123047,2594.382324219,2545.698486328,4.0,0.0,0.0,604.0,215.0,611.0,-190.16381835950006,-6.499047184222473,-12.998094368444946,-380.3276367190001,GREENWAYHEALTH.COM,0015000000vr9eVAAQ,250160.05,236000.0,236000.0,6.000021186440673,14160.049999999988,3.0000105932203365,7080.024999999994,32.5,31.5,Professional Services,2025-10-03,50.0,Ankit Somani,1,"Greenway Health, LLC - Adoption Initiative: 7/25",2025-11-27,First Deliverable Complete,2025-09-08,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,18.5,1,30,-79,Keith White,Simeon Nielsen,Rob Staples,A01462976,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | J. Hiera & S. Thompson | ⏳ 18.5h left
001f200001qjq9UAAQ,0.0,Closed Won,,0.0,0.0,2025-07-21,7 - Closed Won,0.0,0.0,Auto-Renew,Civitas Senior Healthcare LLC,NAM Sr Corporate,Cole Sanders,FY26-Q2,Upsell,,NAM,cole.sanders@domo.com,Corporate,001f200001qjq9UAAQ,0.3500000000000001,0.9329000000000005,0.6997000000000004,2.8329000000000004,B,001f200001qjq9UAAQ,N/A,45000,,45000,24606,0.5468,1.0,2861,1526.0,1,001f200001qjq9UAAQ,2025-02-27T18:45:40,2025-06-30T11:49:01,001f200001qjq9UAAQ,2023-09-18,123989.79,123989.79,OTHER,0.0,001f200001qjq9UAAQ,2025-Q3,2,51389.399999999994,2025-09-18,001f200001qjq9UAAQ,Consumption,Consumption,Civitas Senior Living + Domo | Renewal Discussion,001f200001qjq9UAAQ,2025-08-28T09:00:00,19,337979.92,Standard,1.5,,50.0,935084.98,,,45000,0.5468222222222222,0.9972527472527473,20325.21212121212,24674.78787878788,0.5483286195286196,Civitas Senior Healthcare LLC,892098,Civitas Senior Living LLC (Texas),http://linkedin.com/company/civitas-senior-healthcare,Civitas Senior Healthcare LLC,428.400512695,423.806335449,382.412384033,,,,2268.0,1167.0,1099.0,-22.994064330999976,-5.367422225138795,-10.73484445027759,-45.98812866199995,CSRLIVING.COM,001f200001qjq9UAAQ,168989.96000000002,180943.13999999998,118697.5,42.37027738579163,50292.46000000002,21.185138692895816,25146.23000000001,8.5,8.5,Professional Services,2025-09-24,50.0,Ankit Somani,1,Civitas Senior Healthcare LLC - Adoption Initiative: 7/25,2025-11-22,Internal Kickoff,2025-06-13,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,41.5,0,117,-79,Keith White,Simeon Nielsen,Ashish Cardwell,A03578709,✅ Paid + Adoption Engine | [Internal Kickoff] | Professional Services | J. Hiera & S. Thompson | | 41.5h remain
0015w00002qxRuTAAU,0.0,Closed Won,,0.0,0.0,2025-07-22,7 - Closed Won,0.0,0.0,Auto-Renew,"Astra Service Partners, Inc.",NAM Corporate,Kate Kranz,FY26-Q2,Upsell,,NAM,kate.kranz@domo.com,Corporate,0015w00002qxRuTAAU,-0.7002000000000002,-0.3998000000000004,-0.5669,3.2997,B,0015w00002qxRuTAAU,N/A,124891,425484,550375,632523,1.1492582330229388,0.99,111487,243.0,1,0015w00002qxRuTAAU,2025-03-06T01:08:47,2023-06-19T08:20:47,0015w00002qxRuTAAU,2024-09-19,121300.0,121300.0,OTHER,0.0,0015w00002qxRuTAAU,2025-Q3,1,20625.0,2025-09-26,0015w00002qxRuTAAU,Consumption,Consumption,Domo | Astra Service Partners,0015w00002qxRuTAAU,2025-09-16T08:00:00,0,1259461.49,Bronze + Education,352.75,2024-06-14,1532.0,1094964.76,ACE Optimize,Tyson Lewis,550375,1.1492709516238928,0.9945054945054945,-85649.64088397787,636024.6408839779,1.1556205148925331,"Astra Service Partners, Inc.",93877874,Astra Service Partners,http://linkedin.com/company/astra-service-partners,"Astra Service Partners, Inc.",6.242888927,19.016529083,30.622789383,0.0,0.0,1.0,0.0,27.0,49.0,12.189950228,195.26136650100295,390.5227330020059,24.379900456,ASTRASERVICEPARTNERS.COM,0015w00002qxRuTAAU,226334.62538461538,50584.61538461538,,,,,,316.5,316.5,"Business Technology Partners, LLP, Professional Services",2025-10-07,325.0,"(not set), Ankit Somani",2,"Astra Service Partners. - Retainer Svcs: 2/25, Astra Service Partners, Inc. - Retainer Svcs. (Per Hour): 9/25",2026-09-11,'-NA-,,'-NA-,,8.5,0,,-78,Keith White,Eric Smith,Kate Kranz,A03936919,"🔧 Paid Services only | Business Technology Partners, LLP, Professional Services | A. Somani & (not set) | ⏳ 8.5h left"
0015000000grkrBAAQ,0.0,Closed Won,,0.0,0.0,2025-07-25,7 - Closed Won,0.0,0.0,Auto-Renew,"Packsize International, LLC",NAM Sr Corporate,Meshell Long,FY26-Q2,Upsell,,NAM,meshell.long@domo.com,Corporate,0015000000grkrBAAQ,-0.6502999999999997,-0.03329999999999966,0.18310000000000048,3.1332000000000004,B,0015000000grkrBAAQ,2026-12-28,75600,55555,131155,108986,0.8309709885250276,0.72,22399,205.0,1,0015000000grkrBAAQ,2025-02-27T01:09:01,2024-02-27T12:38:55,0015000000grkrBAAQ,2024-12-29,384000.0,384000.0,OTHER,0.0,0015000000grkrBAAQ,2026-Q3,1,0.0,2026-08-27,0015000000grkrBAAQ,Consumption,Consumption,Domo | Packsize Working Session ,0015000000grkrBAAQ,2025-08-29T11:00:00,18,904078.8,Standard,-39,2025-12-29,8.0,2250344.0599999996,,,131155,0.830993862224086,0.717032967032967,-20844.98467432952,151999.98467432952,1.1589339687722886,"Packsize International, LLC",906380,Packsize International LLC,http://linkedin.com/company/packsize,"Packsize International, LLC",900.352355957,1022.658630371,1128.25402832,6.0,1.0,7.0,880.0,502.0,624.0,113.95083618150005,12.656249014907031,25.312498029814062,227.9016723630001,PACKSIZE.COM,0015000000grkrBAAQ,452039.4,315000.0,315000.0,43.50457142857144,137039.40000000002,21.75228571428572,68519.70000000001,55.75,52.75,Professional Services,2025-10-03,50.0,Ankit Somani,1,"Packsize Intl., LLC - Adoption Initiative: 7/25",2025-11-22,Adoption Roadmap Complete,2025-09-05,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,-2.75,3,33,-75,Keith White,Neil McGoldrick,Madison Humble,A01419324,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | J. Hiera & S. Thompson ⚠️ <2.75>h overrun
0015w00002LpT6PAAV,0.0,Closed Won,,0.0,0.0,2025-07-25,7 - Closed Won,0.0,0.0,Auto-Renew,"MassChallenge, Inc.",ACSM,ACSM,FY26-Q2,Upsell,,NAM,success@domo.com,Corporate,0015w00002LpT6PAAV,0.08320000000000016,-0.11680000000000001,0.5497000000000001,2.2667,C,0015w00002LpT6PAAV,N/A,1757,5000,6757,3723,0.5509841645700755,0.46,1388,2.0,1,0015w00002LpT6PAAV,2025-02-27T05:52:54,2024-05-24T13:59:42,0015w00002LpT6PAAV,2025-03-31,41896.5,41896.5,OTHER,0.0,,,,,,0015w00002LpT6PAAV,Consumption,Consumption,Masschallenge | Domo - Sync,0015w00002LpT6PAAV,2024-02-01T12:30:00,593,44410.5,Self-Serve,2,,12.0,207132.0,,,6757,0.5514281485866509,0.4642857142857143,-1268.2307692307686,8025.230769230769,1.1876913969558633,"MassChallenge, Inc.",216845,"MassChallenge, Inc.",http://linkedin.com/company/masschallenge,"MassChallenge, Inc.",784.423706055,812.510375977,855.424682617,,,,96.0,27.0,26.0,35.500488281,4.525677641683981,9.051355283367961,71.000976562,MASSCHALLENGE.ORG,0015w00002LpT6PAAV,41896.5,39525.0,39525.0,6.0,2371.5,3.0,1185.75,21.75,14.75,Professional Services,2025-10-03,50.0,Ankit Somani,1,"MassChallenge, Inc. - Adoption Initiative: 7/25",2025-10-30,Adoption Roadmap Started,2025-07-24,"Ben Parker | Shane Wright, Ankit Somani",Ankit Somani,35.25,7,76,-75,Andrew Rich,Kevin Stewart,Jeff Ross,A03713047,✅ Paid + Adoption Engine | [Adoption Roadmap Started] | Professional Services | B. Parker & S. Wright | ⏳ 35h left
0015w000025IoiXAAS,0.0,Closed Won,,0.0,0.0,2025-07-29,7 - Closed Won,0.0,0.0,Auto-Renew,"Longroad Energy Services, LLC",ACSM,ACSM,FY26-Q2,Upsell,,NAM,success@domo.com,Corporate,0015w000025IoiXAAS,0.13319999999999999,1.0001000000000002,1.1835,2.7665,B,0015w000025IoiXAAS,N/A,40000,,40000,49398,1.23495,0.63,7354,221.0,1,0015w000025IoiXAAS,2025-03-11T14:43:52,2025-04-10T15:02:00,,,,,,,0015w000025IoiXAAS,2025-Q3,2,97540.17,2025-09-18,0015w000025IoiXAAS,Consumption,Consumption,Domo | Longroad Energy Sync,0015w000025IoiXAAS,2025-01-23T11:30:00,236,,Self-Serve,127,2026-07-22,267.0,136875.0,,,40000,1.235075,0.6263736263736264,-38871.45614035087,78871.45614035087,1.9717864035087718,"Longroad Energy Services, LLC",965036,Longroad Energy Holdings LLC,http://linkedin.com/company/longroad-energy-partners,"Longroad Energy Services, LLC",176.646636963,201.580535889,210.39414978,5.0,0.0,0.0,106.0,115.0,100.0,16.8737564085,9.55226586738492,19.10453173476984,33.747512817,LONGROADENERGY.COM,0015w000025IoiXAAS,50000.0,,,,,,,104,104,Hakkoda LLC,2025-09-30,125.0,Shaun Norton,1,"Longroad Energy Svcs., LLC - Retainer Svcs. (Per Hour): 7/25",2026-07-22,'-NA-,,'-NA-,,21,0,,-71,Andrew Rich,Signe Pastran,Doug Bell,A03641316,🔧 Paid Services only | Hakkoda LLC | S. Norton & J. Leads | ⏳ 21h left
0013800001Ms6YZAAZ,0.0,Closed Won,,0.0,0.0,2025-07-30,7 - Closed Won,0.0,0.0,Auto-Renew,Cronos Growing Company Inc.,NAM Corporate,Karlie De Vries,FY26-Q2,Upsell,,NAM,karlie.devries@domo.com,Corporate,,,,,,,0013800001Ms6YZAAZ,N/A,21000,,21000,181,0.008619047619047618,0.46,56,3.0,1,0013800001Ms6YZAAZ,2025-08-21T17:51:55,2025-08-21T17:51:55,,,,,,,,,,,,0013800001Ms6YZAAZ,Consumption,Consumption,,0013800001Ms6YZAAZ,,,,Silver + Education,204.75,2025-09-30,262.0,106875.0,ACE Accelerate,Lindsay Gillespie,21000,0.008857142857142857,0.46153846153846156,20597.0,402.99999999999994,0.01919047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25,54,Professional Services,2025-10-06,125.0,"Ivan Savinon, Ankit Somani",2,"Cronos Growing Co. Inc. - Retainer Svcs. (Per Hour): 4/25, Cronos Growing Co. Inc. - Adoption Initiative: 7/25",2026-04-01,First Deliverable In Progress,2025-09-19,"Jenna Hiera | Scott Thompson, Ivan Savinon",Ivan Savinon,71,2.25,19,-70,Keith White,Simeon Nielsen,Karlie De Vries,A03507677,✅ Paid + Adoption Engine | [First Deliverable In Progress] | Professional Services | J. Hiera & S. Thompson | | 71h remain
0015w00002YJs5SAAT,0.0,Closed Won,,0.0,0.0,2025-07-30,7 - Closed Won,0.0,0.0,Auto-Renew,"Reveel, LLC",NAM Corporate,Madison Humble,FY26-Q2,Upsell,,NAM,madison.humble@domo.com,Corporate,0015w00002YJs5SAAT,0.4331999999999998,0.5667,0.5332000000000003,3.6164,A,0015w00002YJs5SAAT,N/A,108030,35000,143030,5037,0.03521638817031392,0.04,10287,32.0,1,0015w00002YJs5SAAT,2025-02-27T06:33:14,2025-07-15T10:00:19,0015w00002YJs5SAAT,2025-09-01,200000.0,200000.0,OTHER,0.0,,,,,,0015w00002YJs5SAAT,Consumption,Consumption,Reveel/Domo - Using AI for Agreement parcing in Domo,0015w00002YJs5SAAT,2025-08-21T12:00:00,26,272999.5,Standard,8,2025-05-10,818.0,1030248.22,Non-Paying,,143030,0.035223379710550236,0.04120879120879121,20774.533333333326,122255.46666666667,0.8547540143093524,"Reveel, LLC",23282307,"Reveel, LLC",http://linkedin.com/company/reveelgroup,"Reveel, LLC",76.143882751,78.074119568,75.515144348,,,,26.0,3.0,0.0,-0.3143692014999999,-0.4128620581748194,-0.8257241163496388,-0.6287384029999998,REVEELGROUP.COM,0015w00002YJs5SAAT,200000.0,134460.99,119962.0,66.71946116270152,80038.0,33.35973058135076,40019.0,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,-70,John Pasalano,Scott Bartholomew,Ryan Cheong,A03763412,⚠️ No firepower
0015000000mHilzAAC,0.0,Closed Won,,0.0,0.0,2025-08-08,7 - Closed Won,0.0,0.0,Auto-Renew,"Telus Communications, Inc",NAM Strategic,Casey Dorman,FY26-Q3,Upsell,,NAM,casey.dorman@domo.com,NO ASSIGNED AE,0015000000mHilzAAC,0.06669999999999954,-0.0831000000000004,0.03330000000000011,3.4164,B,0015000000mHilzAAC,N/A,87818,,87818,238108,2.711380354824751,0.63,33834,5.0,1,0015000000mHilzAAC,2025-09-04T22:06:39,2022-03-16T12:05:54,0015000000mHilzAAC,2025-01-31,1359452.0,1359452.0,OTHER,0.0,0015000000mHilzAAC,2025-Q4,4,430226.0499999998,2025-09-19,0015000000mHilzAAC,Consumption,Consumption,Telus + Domo: Bi-Weekly Office Hours (General),0015000000mHilzAAC,2025-09-11T14:00:00,5,1567540.35,Platinum + Education,421.3,2023-01-27,6920.5,13496690.65,,,156557,1.5209157048231634,0.6263736263736264,-223583.5263157895,380140.5263157895,2.4281285813843487,"Telus Communications, Inc",22215957,"Telus Communications, Inc.",http://linkedin.com/company/telus-communications,"Telus Communications, Inc",2456.091064453,2232.05859375,2073.839355469,0.0,0.0,0.0,102.0,23.0,7.0,-191.12585449199992,-7.781708799733201,-15.563417599466401,-382.25170898399983,TELUS.COM,0015000000mHilzAAC,1380452.0,1380452.0,1465419.6349967928,-5.798177734733214,-84967.63499679277,-2.899088867366607,-42483.81749839638,3.75,3.75,Professional Services,2025-09-05,50.0,Mark Lees,1,"Telus Comm., Inc - Adoption Initiative: 7/25",2025-11-12,First Deliverable Complete,2025-06-27,"Nik Kumar, Mark Lees",Mark Lees,46.25,0,103,-61,Taylor Rust,Tim Knight,Casey Dorman,A01429733,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | N. Kumar & M. Lees | ⏳ 46h left
